CRN,POLICE_AGC,CRASH_YEAR,CRASH_MONT,DATE_OF_MO,DAY_OF_WEE,TIME_OF_DA,HOUR_OF_DA,ILLUMINATI,WEATHER,ROAD_CONDI,COLLISION_,RELATION_T,WORK_ZONE_,WORK_ZONE1,INTERSECT_,TCD_TYPE,LOCATION_T,SCH_BUS_IN,SCH_ZONE_I,PERSON_COU,VEHICLE_CO,AUTOMOBILE,MOTORCYCLE,BUS_COUNT,SMALL_TRUC,HEAVY_TRUC,SUV_COUNT,VAN_COUNT,BICYCLE_CO,FATAL_COUN,MAJ_INJ_CO,MOD_INJ_CO,MIN_INJ_CO,TOT_INJ_CO,UNK_INJ_DE,UNK_INJ_PE,DRIVER_COU,DRIVER_C_1,DRIVER_C_2,DRIVER_C_3,UNBELTED_O,UNB_DEATH_,UNB_MAJ_IN,BELTED_DEA,BELTED_MAJ,MCYCLE_DEA,MCYCLE_MAJ,BICYCLE_DE,BICYCLE_MA,PED_COUNT,PED_DEATH_,PED_MAJ_IN,MAX_SEVERI,COMM_VEH_C,LATITUDE,LONGITUDE,CRASH_DATE,ARRIVAL_TM,CONS_ZONE_,CRS_INVEST,DISPATCH_T,lat_final,long_final,INTERSTATE,STATE_ROAD,LOCAL_ROAD,LOCAL_RO_1,TURNPIKE,WET_ROAD,SNOW_SLUSH,ICY_ROAD,SUDDEN_DEE,SHLDR_RELA,REAR_END,HO_OPPDIR_,HIT_FIXED_,SV_RUN_OFF,WORK_ZONE,PROPERTY_D,FATAL_OR_M,INJURY,FATAL,NON_INTERS,INTERSECTI,SIGNALIZED,STOP_CONTR,UNSIGNALIZ,SCHOOL_BUS,SCHOOL_ZON,HIT_DEER,HIT_TREE_S,HIT_EMBANK,HIT_POLE,HIT_GDRAIL,HIT_GDRA_1,HIT_BARRIE,HIT_BRIDGE,OVERTURNED,MOTORCYC_1,BICYCLE,HVY_TRUCK_,VEHICLE_FA,TRAIN_TROL,PHANTOM_VE,ALCOHOL_RE,DRINKING_D,UNDERAGE_D,UNLICENSED,CELL_PHONE,NO_CLEARAN,RUNNING_RE,TAILGATING,CROSS_MEDI,CURVE_DVR_,LIMIT_65MP,SPEEDING,SPEEDING_R,AGGRESSIVE,FATIGUE_AS,DRIVER_16Y,DRIVER_17Y,DRIVER_65_,DRIVER_75P,UNBELTED,PEDESTRIAN,DISTRACTED,LAT,LNG
201200312,68K01,2012,1,4,4,1710,17,3,1,0,1,1, , ,0,0,0,N,N,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39 55:36.531,75 11:42.002,20120104,1743, ,20120104,1716,39.9268141667,-75.1950005556,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,39.92681416657066,-75.19500055584868
201200312,68K01,2012,1,5,5,730,7,1,1,0,5,1, , ,0,0,0,N,N,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 02:19.756,75 00:32.890,20120105,750, ,20120105,743,40.0388211111,-75.0091361111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,40.03882111119111,-75.0091361109421
201200312,68K01,2012,1,5,5,1734,17,3,1,0,1,1, , ,0,0,0,N,N,4,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39 57:49.138,75 11:02.585,20120105,1752, ,20120105,1738,39.9636494444,-75.1840513889,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,39.96364944436673,-75.1840513885352
201200312,68K01,2012,1,6,6,1645,16,3,1,0,1,1, , ,0,0,0,N,N,2,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40 00:28.917,75 04:17.304,20120106,1715, ,20120106,1653,40.0080325,-75.0714733333,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,40.00803249996893,-75.07147333304653
201200312,68K01,2012,1,4,4,2330,23,3,1,1,7,4, , ,0,0,0,N,N,3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,39 57:36.027,75 10:43.882,20120104,56, ,20120105,56,39.9600075,-75.1788561111,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,39.960007499671605,-75.17885611065768
201200312,68K01,2012,1,7,7,612,6,3,1,0,7,4, , ,7,0,2,N,N,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,39 58:38.784,75 12:02.538,20120107,618, ,20120107,615,39.97744,-75.200705,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,39.9774400000634,-75.20070499942504
201200390,68K01,2012,1,5,5,18,0,3,4,3,1,1, , ,0,0,0,N,N,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39 55:07.632,75 08:52.871,20120105,139, ,20120105,139,39.9187866667,-75.1480197222,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.91878666703363,-75.1480197222946
201200407,68K01,2012,1,4,4,2314,23,3,4,6,7,2, , ,0,0,0,N,N,3,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39 56:59.272,75 11:02.472,20120104,2320, ,20120104,2320,39.9497977778,-75.18402,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,39.94979777774235,-75.18401999996617
201200407,68K01,2012,1,4,4,2328,23,3,1,1,1,1, , ,0,0,0,N,N,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39 57:34.355,75 10:34.230,20120104,2329, ,20120104,2329,39.9595430556,-75.176175,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,39.9595430558387,-75.17617499977302
201200407,68K01,2012,1,7,7,159,1,3,1,0,7,4, , ,0,0,0,N,N,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,39 55:54.287,75 11:59.500,20120107,205, ,20120107,201,39.9317463889,-75.1998611111,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.931746389200704,-75.19986111140301
201200408,68K01,2012,1,9,2,1501,15,1,1,0,1,1, , ,0,0,0,N,N,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40 00:16.350,75 04:35.310,20120109,1510, ,20120109,1503,40.0045416667,-75.076475,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,40.004541667443235,-75.07647500019526
201200442,68K01,2012,1,4,4,2305,23,3,4,3,5,2, , ,0,0,0,N,N,3,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,39 57:53.345,75 08:14.613,20120104,2322, ,20120105,2308,39.9648180556,-75.1373925,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,39.9648180559603,-75.13739250037644
201200456,68K01,2012,1,8,1,1632,16,1,1,0,1,1, , ,0,4,2,N,N,3,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39 56:55.190,75 11:08.025,20120108,1636, ,20120108,1635,39.9486638889,-75.1855625,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,39.948663888690234,-75.18556249950316
201200508,68K01,2012,1,10,3,634,6,5,1,0,7,2, , ,0,0,0,N,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39 57:37.547,75 10:52.332,20120110,644, ,20120110,634,39.9604297222,-75.1812033333,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,39.960429722105005,-75.18120333353615
201200518,46108,2012,1,13,6,156,1,3,2,1,7,5, , ,2,3,0,N,N,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 04:54.656,75 10:45.116,20120113,159, ,20120113,156,40.0818488889,-75.1791988889,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.08184888873856,-75.17919888871705
201200528,67301,2012,1,13,6,511,5,3,2,1,6,1, , ,2,2,0,N,N,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39 56:58.829,75 08:31.653,20120113,630, ,20120113,511,39.9496747222,-75.1421258333,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,39.94967472215297,-75.14212583271457
201200545,68K01,2012,1,12,5,710,7,3,2,1,1,1, , ,0,0,0,N,N,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39 59:07.942,75 05:36.270,20120112,728, ,20120112,715,39.9855394444,-75.0934083333,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.9855394439088,-75.09340833267076
201200545,68K01,2012,1,12,5,1104,11,1,2,1,7,2, , ,0,0,2,N,N,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39 53:32.227,75 14:12.042,20120112,1114, ,20120112,1107,39.8922852778,-75.2366783333,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,39.892285277814615,-75.23667833300382
201200550,67301,2012,1,13,6,132,1,3,1,0,1,1, , ,1,2,0,N,N,4,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 05:40.718,75 00:54.707,20120113,140, ,20120113,135,40.0946438889,-75.0151963889,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.09464388932586,-75.01519638952863
201200557,68K01,2012,1,4,4,2314,23,3,4,3,7,2, , ,0,0,0,N,N,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39 53:28.919,75 14:15.313,20120104,2317, ,20120104,2317,39.8913663889,-75.2375869444,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,39.891366389216635,-75.23758694411623
201200557,68K01,2012,1,12,5,1650,16,4,1,0,1,1, , ,0,0,0,N,N,4,3,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39 58:51.827,75 06:12.166,20120112,1705, ,20120112,1700,39.9810630556,-75.1033794444,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,39.981063055955445,-75.10337944423775
201200557,68K01,2012,1,12,5,1835,18,3,5,1,1,1, , ,0,0,0,N,N,3,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39 58:53.603,75 06:08.255,20120112,1847, ,20120112,1840,39.9815563889,-75.1022930556,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,39.98155638877126,-75.102293056058
201200578,68K01,2012,1,9,2,1821,18,3,1,0,5,1, , ,0,0,0,N,N,6,3,2,0,0,1,0,0,0,0,0,0,2,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,39 59:49.228,75 04:55.332,20120109,1828, ,20120109,1826,39.9970077778,-75.0820366667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,39.99700777804052,-75.08203666738785
201200668,68K01,2012,1,12,5,11,0,3,2,1,7,2, , ,0,0,0,N,N,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 00:28.310,75 04:18.631,20120112,18, ,20120112,12,40.0078638889,-75.0718419444,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.007863889434326,-75.07184194356806
201200668,68K01,2012,1,12,5,559,5,3,2,7,4,1, , ,0,0,0,N,N,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39 56:52.676,75 08:30.490,20120112,627, ,20120112,559,39.9479655556,-75.1418027778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,39.94796555621813,-75.1418027782098
201200668,68K01,2012,1,12,5,1935,19,3,6,1,1,1, , ,6,0,2,N,N,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39 58:33.352,75 11:43.008,20120112,1951, ,20120112,1942,39.9759311111,-75.19528,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.975931111406034,-75.19528000046337
201200668,68K01,2012,1,13,6,1740,17,3,1,0,1,1, , ,0,0,0,N,N,5,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 01:26.489,75 01:53.130,20120113,1744, ,20120113,1744,40.0240247222,-75.031425,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.024024722326544,-75.03142500030877
201200694,68K01,2012,1,1,1,1914,19,2,2,1,7,2, , ,0,0,0,N,N,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39 58:45.901,75 12:15.021,20120101,1920, ,20120102,1916,39.9794169444,-75.2041725,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,39.97941694403999,-75.20417250054258
