CRN,POLICE_AGC,CRASH_YEAR,CRASH_MONT,DATE_OF_MO,DAY_OF_WEE,TIME_OF_DA,HOUR_OF_DA,ILLUMINATI,WEATHER,ROAD_CONDI,COLLISION_,RELATION_T,WORK_ZONE_,WORK_ZONE1,INTERSECT_,TCD_TYPE,LOCATION_T,SCH_BUS_IN,SCH_ZONE_I,PERSON_COU,VEHICLE_CO,AUTOMOBILE,MOTORCYCLE,BUS_COUNT,SMALL_TRUC,HEAVY_TRUC,SUV_COUNT,VAN_COUNT,BICYCLE_CO,FATAL_COUN,MAJ_INJ_CO,MOD_INJ_CO,MIN_INJ_CO,TOT_INJ_CO,UNK_INJ_DE,UNK_INJ_PE,DRIVER_COU,DRIVER_C_1,DRIVER_C_2,DRIVER_C_3,UNBELTED_O,UNB_DEATH_,UNB_MAJ_IN,BELTED_DEA,BELTED_MAJ,MCYCLE_DEA,MCYCLE_MAJ,BICYCLE_DE,BICYCLE_MA,PED_COUNT,PED_DEATH_,PED_MAJ_IN,MAX_SEVERI,COMM_VEH_C,LATITUDE,LONGITUDE,CRASH_DATE,ARRIVAL_TM,CONS_ZONE_,CRS_INVEST,DISPATCH_T,lat_final,long_final,INTERSTATE,STATE_ROAD,LOCAL_ROAD,LOCAL_RO_1,TURNPIKE,WET_ROAD,SNOW_SLUSH,ICY_ROAD,SUDDEN_DEE,SHLDR_RELA,REAR_END,HO_OPPDIR_,HIT_FIXED_,SV_RUN_OFF,WORK_ZONE,PROPERTY_D,FATAL_OR_M,INJURY,FATAL,NON_INTERS,INTERSECTI,SIGNALIZED,STOP_CONTR,UNSIGNALIZ,SCHOOL_BUS,SCHOOL_ZON,HIT_DEER,HIT_TREE_S,HIT_EMBANK,HIT_POLE,HIT_GDRAIL,HIT_GDRA_1,HIT_BARRIE,HIT_BRIDGE,OVERTURNED,MOTORCYC_1,BICYCLE,HVY_TRUCK_,VEHICLE_FA,TRAIN_TROL,PHANTOM_VE,ALCOHOL_RE,DRINKING_D,UNDERAGE_D,UNLICENSED,CELL_PHONE,NO_CLEARAN,RUNNING_RE,TAILGATING,CROSS_MEDI,CURVE_DVR_,LIMIT_65MP,SPEEDING,SPEEDING_R,AGGRESSIVE,FATIGUE_AS,DRIVER_16Y,DRIVER_17Y,DRIVER_65_,DRIVER_75P,UNBELTED,PEDESTRIAN,DISTRACTED,LAT,LNG
201101580,67301,2011,1,7,6,1856,18,3,1,0,8,1, , ,2,2,0,N,N,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,40 00:07.772,75 12:40.103,20110107,1905, ,20110107,1857,40.0021588889,-75.2111397222,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40.00215888914084,-75.21113972219777
201101580,67301,2011,1,8,7,1237,12,1,4,4,4,1, , ,1,2,0,N,N,5,2,1,0,0,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39 58:10.213,75 12:45.380,20110108,1244, ,20110108,1242,39.9695036111,-75.2126055556,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,39.96950361059669,-75.21260555581595
201101581,67301,2011,1,4,3,1930,19,3,1,0,4,1, , ,1,2,0,N,N,9,2,1,0,1,0,0,0,0,0,0,0,2,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,39 57:12.003,75 11:01.526,20110104,1959, ,20110104,1930,39.9533341667,-75.1837572222,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.953334167325025,-75.18375722174576
201101581,67301,2011,1,11,3,1455,14,1,1,0,8,1, , ,0,0,0,N,Y,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,39 57:15.160,75 13:41.200,20110111,1459, ,20110111,1458,39.9542111111,-75.2281111111,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39.95421111107292,-75.2281111109211
201101581,67301,2011,1,11,3,1130,11,1,1,0,1,1, , ,0,2,7,N,N,3,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39 55:01.268,75 08:20.123,20110111,1142, ,20110111,1137,39.9170188889,-75.1389230556,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.91701888904569,-75.13892305581227
201101582,67301,2011,1,10,2,2328,23,3,1,0,7,5, , ,1,2,0,N,N,3,2,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39 57:27.900,75 13:09.320,20110110,2332, ,20110110,2329,39.95775,-75.2192555556,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.95774999983944,-75.21925555551785
201101582,67301,2011,1,8,7,2307,23,3,4,6,1,1, , ,1,2,0,N,N,8,2,0,0,0,1,0,1,0,0,0,0,0,6,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,40 06:16.064,75 00:07.662,20110108,2307, ,20110108,2307,40.1044622222,-75.0021283333,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,40.104462221953824,-75.00212833320457
201101582,67301,2011,1,5,4,1740,17,3,1,0,2,1, , ,0,0,0,N,N,2,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40 05:19.379,75 01:43.672,20110105,1750, ,20110105,1745,40.0887163889,-75.0287977778,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.088716389425436,-75.02879777747644
201101583,67301,2011,1,4,3,9999,99,1,1,0,5,1, , ,0,0,0,N,N,4,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40 05:03.645,75 02:18.273,20110104,1615, ,20110105,1612,40.0843458333,-75.0384091667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,40.0843458325616,-75.03840916696859
201101583,67301,2011,1,12,4,2051,20,3,4,3,4,1, , ,0,0,0,N,N,3,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40 01:44.360,75 07:55.620,20110112,2305, ,20110112,2303,40.0289888889,-75.1321166667,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.028988888747584,-75.13211666673891
201101583,67301,2011,1,16,1,2113,21,3,1,0,5,1, , ,1,2,0,N,N,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40 01:30.152,75 07:31.660,20110116,2140, ,20110116,2131,40.0250422222,-75.1254611111,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.02504222186964,-75.12546111106352
201101583,67301,2011,1,6,5,1745,17,3,1,0,7,6, , ,0,0,0,N,N,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,40 01:13.101,75 12:39.884,20110106,1820, ,20110106,1752,40.0203058333,-75.2110788889,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.02030583267423,-75.2110788886471
201101584,67301,2011,1,1,7,2006,20,3,8,1,7,5, , ,0,0,0, , ,4,1,1,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,39 59:50.526,75 05:21.436,20110101,2010, ,20110101,2006,39.9973683333,-75.0892877778,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.99736833335866,-75.08928777787567
201101584,67301,2011,1,5,4,1510,15,1,1,0,2,1, , ,2,2,0, , ,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40 06:30.571,75 02:28.165,20110105,1517, ,20110105,1511,40.1084919444,-75.0411569444,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40.10849194439801,-75.04115694363814
201101584,67301,2011,1,13,5,1740,17,3,1,1,6,1, , ,0,0,0,N,N,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 07:37.473,75 00:14.281,20110113,1758, ,20110113,1742,40.1270758333,-75.0039669444,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.127075832570405,-75.00396694411413
201101584,67301,2011,1,11,3,9999,99,3,4,3,7,5, , ,0,0,0,N,N,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 04:46.709,75 02:31.616,20110111,2152, ,20110111,2149,40.0796413889,-75.0421155556,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.07964138889606,-75.04211555602224
201101584,67301,2011,1,12,4,1550,15,1,4,6,7,5, , ,0,0,0,N,N,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40 05:35.710,75 02:10.110,20110112,1620, ,20110112,1550,40.0932527778,-75.0361416667,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.093252778452516,-75.03614166708677
201101584,67301,2011,1,5,4,1700,17,3,1,0,4,1, , ,2,3,7,N,N,3,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40 05:03.760,75 02:07.508,20110105,1716, ,20110105,1711,40.0843777778,-75.0354188889,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.08437777837199,-75.03541888847944
201101584,67301,2011,1,6,5,1530,15,1,1,0,1,6, , ,0,0,0,N,N,3,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40 05:15.620,75 02:06.790,20110106,1641, ,20110106,1629,40.0876722222,-75.0352194444,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.08767222164341,-75.03521944434708
201101584,67301,2011,1,8,7,950,9,1,4,4,1,1, , ,0,0,0,N,N,3,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40 06:39.330,75 00:11.440,20110108,1005, ,20110108,955,40.110925,-75.0031777778,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.110925000131445,-75.00317777816713
201101584,67301,2011,1,10,2,1300,13,1,4,1,4,1, , ,1,2,0,N,N,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40 05:18.096,75 02:38.680,20110110,1317, ,20110110,1307,40.08836,-75.0440777778,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,40.08836000017244,-75.04407777812763
201101584,67301,2011,1,12,4,1835,18,3,8,5,7,5, , ,0,0,0,N,N,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 05:26.248,75 02:48.079,20110112,1850, ,20110112,1840,40.0906244444,-75.0466886111,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.090624443778566,-75.04668861135063
201101585,67301,2011,1,11,3,1230,12,1,1,0,4,1, , ,1,3,0,N,N,2,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,39 59:05.294,75 10:08.806,20110111,1235, ,20110111,1231,39.9848038889,-75.1691127778,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,39.98480388872018,-75.16911277826918
201101586,67301,2011,1,7,6,915,9,1,4,1,1,1, , ,0,0,0,N,N,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39 59:24.240,75 13:14.862,20110107,926, ,20110107,923,39.9900666667,-75.220795,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.990066667342866,-75.22079499992412
201101586,67301,2011,1,6,5,25,0,3,1,0,4,7, , ,1,0,0, , ,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39 57:15.430,75 08:23.055,20110106,30, ,20110106,26,39.9542861111,-75.1397375,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,39.954286111130095,-75.13973750004723
201101586,67301,2011,1,8,7,219,2,3,1,5,5,1, , ,0,0,0,N,N,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,39 59:39.570,75 08:41.770,20110108,225, ,20110108,223,39.994325,-75.1449361111,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.994324999605844,-75.14493611074306
201101586,67301,2011,1,6,5,1716,17,3,1,0,8,1, , ,1,0,0,N,N,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,39 56:56.529,75 08:57.071,20110106,1719, ,20110106,1716,39.9490358333,-75.1491863889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,39.9490358329877,-75.14918638934019
201101589,67301,2011,1,9,1,1229,12,1,1,3,4,1, , ,1,2,0,N,N,9,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40 04:51.077,75 01:43.585,20110109,1232, ,20110109,1229,40.0808547222,-75.0287736111,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,40.080854721634886,-75.02877361134865
201101589,67301,2011,1,4,3,1315,13,1,1,0,5,1, , ,0,2,0,N,N,3,2,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39 57:46.632,75 10:43.399,20110104,1350, ,20110104,1336,39.9629533333,-75.1787219444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.962953333332905,-75.17872194378772
201101589,67301,2011,1,4,3,1330,13,1,1,0,1,1, , ,3,2,0,N,N,3,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39 57:47.032,75 10:44.498,20110104,1501, ,20110104,1445,39.9630644444,-75.1790272222,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.96306444408377,-75.17902722198168
201101589,67301,2011,1,7,6,803,8,1,4,6,1,1, , ,2,3,0, , ,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,40 06:07.175,75 02:58.839,20110107,810, ,20110107,804,40.1019930556,-75.0496775,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.101993056252894,-75.04967749951177
201101590,67301,2011,1,7,6,906,9,1,4,3,4,1, , ,0,0,0, , ,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40 04:57.290,74 59:13.970,20110107,928, ,20110107,908,40.0825805556,-74.9872138889,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.08258055559524,-74.9872138884532
201101590,67301,2011,1,14,6,1658,16,1,1,0,4,1, , ,2,3,0,N,N,3,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40 01:15.020,75 08:54.994,20110114,1752, ,20110114,1749,40.0208388889,-75.1486094444,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.02083888869446,-75.14860944398264
201101590,67301,2011,1,13,5,1843,18,3,1,6,8,1, , ,1,2,0, , ,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,40 02:37.429,75 05:06.333,20110113,1854, ,20110113,1846,40.0437302778,-75.0850925,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40.043730277631816,-75.08509250043042
201101590,67301,2011,1,4,3,938,9,1,1,0,4,1, , ,1,2,0,N,N,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39 58:48.215,75 06:57.921,20110104,950, ,20110104,947,39.9800597222,-75.1160891667,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.98005972201157,-75.11608916757793
201101590,67301,2011,1,10,2,1630,16,1,1,0,7,5, , ,1,3,0,N,N,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40 02:20.907,75 08:21.109,20110110,1632, ,20110110,1630,40.0391408333,-75.1391969444,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40.039140832883604,-75.13919694430037
201101590,67301,2011,1,9,1,1224,12,1,1,6,4,1, , ,1,3,0, , ,3,2,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40 04:29.611,75 10:11.737,20110109,1231, ,20110109,1227,40.0748919444,-75.1699269444,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,40.07489194429209,-75.16992694427404
201101590,67301,2011,1,5,4,1845,18,3,1,0,5,1, , ,0,0,0,N,N,2,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40 00:15.160,75 13:07.970,20110105,1900, ,20110105,1859,40.0042111111,-75.2188805556,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.004211110836756,-75.21888055618827
201101591,67301,2011,1,11,3,1940,19,3,2,1,7,3, , ,0,0,3, , ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39 55:11.083,75 12:07.058,20110111,1945, ,20110111,1940,39.9197452778,-75.2019605556,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.91974527766582,-75.20196055623471
201101591,67301,2011,1,7,6,2221,22,3,1,0,8,1, , ,1,2,0,N,N,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,39 55:56.906,75 13:28.606,20110107,2227, ,20110107,2221,39.9324738889,-75.2246127778,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39.932473888561,-75.22461277819056
201101591,67301,2011,1,5,4,634,6,1,1,0,4,1, , ,1,2,0,N,N,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40 04:51.806,75 01:43.881,20110105,650, ,20110105,635,40.0810572222,-75.0288558333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40.08105722208623,-75.0288558333412
201101591,67301,2011,1,11,3,1845,18,3,4,1,4,1, , ,0,0,0,N,N,4,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40 02:39.490,75 07:06.623,20110111,1912, ,20110111,1907,40.0443027778,-75.1185063889,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.04430277845868,-75.11850638947827
