CRN,POLICE_AGC,CRASH_YEAR,CRASH_MONT,DATE_OF_MO,DAY_OF_WEE,TIME_OF_DA,HOUR_OF_DA,ILLUMINATI,WEATHER,ROAD_CONDI,COLLISION_,RELATION_T,WORK_ZONE_,WORK_ZONE1,INTERSECT_,TCD_TYPE,LOCATION_T,SCH_BUS_IN,SCH_ZONE_I,PERSON_COU,VEHICLE_CO,AUTOMOBILE,MOTORCYCLE,BUS_COUNT,SMALL_TRUC,HEAVY_TRUC,SUV_COUNT,VAN_COUNT,BICYCLE_CO,FATAL_COUN,MAJ_INJ_CO,MOD_INJ_CO,MIN_INJ_CO,TOT_INJ_CO,UNK_INJ_DE,UNK_INJ_PE,DRIVER_COU,DRIVER_C_1,DRIVER_C_2,DRIVER_C_3,UNBELTED_O,UNB_DEATH_,UNB_MAJ_IN,BELTED_DEA,BELTED_MAJ,MCYCLE_DEA,MCYCLE_MAJ,BICYCLE_DE,BICYCLE_MA,PED_COUNT,PED_DEATH_,PED_MAJ_IN,MAX_SEVERI,COMM_VEH_C,LATITUDE,LONGITUDE,CRASH_DATE,ARRIVAL_TM,CONS_ZONE_,CRS_INVEST,DISPATCH_T,lat_final,long_final,INTERSTATE,STATE_ROAD,LOCAL_ROAD,LOCAL_RO_1,TURNPIKE,WET_ROAD,SNOW_SLUSH,ICY_ROAD,SUDDEN_DEE,SHLDR_RELA,REAR_END,HO_OPPDIR_,HIT_FIXED_,SV_RUN_OFF,WORK_ZONE,PROPERTY_D,FATAL_OR_M,INJURY,FATAL,NON_INTERS,INTERSECTI,SIGNALIZED,STOP_CONTR,UNSIGNALIZ,SCHOOL_BUS,SCHOOL_ZON,HIT_DEER,HIT_TREE_S,HIT_EMBANK,HIT_POLE,HIT_GDRAIL,HIT_GDRA_1,HIT_BARRIE,HIT_BRIDGE,OVERTURNED,MOTORCYC_1,BICYCLE,HVY_TRUCK_,VEHICLE_FA,TRAIN_TROL,PHANTOM_VE,ALCOHOL_RE,DRINKING_D,UNDERAGE_D,UNLICENSED,CELL_PHONE,NO_CLEARAN,RUNNING_RE,TAILGATING,CROSS_MEDI,CURVE_DVR_,LIMIT_65MP,SPEEDING,SPEEDING_R,AGGRESSIVE,FATIGUE_AS,DRIVER_16Y,DRIVER_17Y,DRIVER_65_,DRIVER_75P,UNBELTED,PEDESTRIAN,DISTRACTED,LAT,LNG
201000538, ,2010,1,3,1,1620,16,3,1,5,7,2, , ,6,0,2,N,N,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 02:45.395,75 00:06.500,20100103,1629, ,20100103,1626,40.0459430556,-75.0018055556,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,40.04594305559153,-75.00180555545187
201000538, ,2010,1,4,2,641,6,3,1,0,1,1, , ,0,0,0,N,N,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39 57:34.747,75 10:33.752,20100104,653, ,20100104,646,39.9596519444,-75.1760422222,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,39.959651944012876,-75.17604222191306
201000538, ,2010,1,4,2,722,7,1,1,0,1,1, , ,0,0,0,N,N,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39 57:34.666,75 10:33.106,20100104,749, ,20100104,725,39.9596294444,-75.1758627778,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,39.95962944359596,-75.17586277749666
201000538, ,2010,1,7,5,1745,17,3,1,0,1,1, , ,6,4,2,N,N,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40 01:22.658,75 02:09.745,20100107,1810, ,20100107,1750,40.0229605556,-75.0360402778,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.02296055607991,-75.03604027853751
201000577,46104,2010,1,6,4,1610,16,1,1,0,4,1, , ,0,0,7,N,N,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 00:00.939,75 13:42.990,20100106,1610, ,20100106,1610,40.0002608333,-75.2286083333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.00026083282196,-75.22860833347265
201000581, ,2010,1,7,5,1522,15,1,1,0,1,1, , ,0,0,0,N,N,5,3,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39 57:31.108,75 10:08.294,20100107,1530, ,20100107,1524,39.9586411111,-75.1689705556,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.958641110904985,-75.16897055624972
201000602, ,2010,1,4,2,1756,17,3,1,0,1,1, , ,0,0,0,N,N,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39 57:28.475,75 09:46.245,20100104,1805, ,20100104,1800,39.9579097222,-75.1628458333,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.95790972185725,-75.16284583335914
201000602, ,2010,1,5,3,845,8,1,1,0,1,1, , ,0,0,0,N,N,4,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39 58:48.357,75 06:20.994,20100105,847, ,20100105,847,39.9800991667,-75.1058316667,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,39.98009916682862,-75.10583166674205
201000602, ,2010,1,5,3,1557,15,1,1,0,1,1, , ,0,0,0,N,N,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39 57:07.815,75 10:56.492,20100105,1609, ,20100105,1603,39.9521708333,-75.1823588889,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,39.952170833231534,-75.18235888953681
201000603, ,2010,1,9,7,1855,18,3,1,0,1,1, , ,0,0,0,N,N,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39 53:52.741,75 11:02.182,20100109,1914, ,20100109,1859,39.8979836111,-75.1839394444,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,39.89798361107436,-75.18393944418993
201000661,46102,2010,1,12,3,540,5,3,1,0,4,1, , ,1,2,6,N,N,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,40 03:42.622,75 08:12.011,20100112,548, ,20100112,543,40.0618394444,-75.1366697222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40.06183944397479,-75.13666972257687
201000672, ,2010,1,4,2,800,8,1,1,0,1,1, , ,0,0,0,N,N,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39 57:29.651,75 09:52.962,20100104,814, ,20100104,801,39.9582363889,-75.1647116667,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.95823638900246,-75.16471166706688
201000672, ,2010,1,5,3,853,8,1,1,0,1,1, , ,0,0,0,N,N,4,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40 00:28.917,75 04:17.304,20100105,855, ,20100105,855,40.0080325,-75.0714733333,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,40.00803249996893,-75.07147333304653
201000672, ,2010,1,8,6,1555,15,1,1,0,1,1, , ,0,0,0,N,N,4,3,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39 58:04.229,75 07:52.939,20100108,1606, ,20100108,1559,39.9678413889,-75.1313719444,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,39.967841388646356,-75.13137194410103
201000705, ,2010,1,9,7,1011,10,1,1,0,5,1, , ,0,0,0,N,N,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40 02:53.180,74 59:56.178,20100109,1023, ,20100109,1014,40.0481055556,-74.9989383333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.04810555578715,-74.99893833258122
201000705, ,2010,1,9,7,1418,14,1,1,0,1,1, , ,0,0,0,N,N,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39 57:36.843,75 10:50.474,20100109,1422, ,20100109,1420,39.9602341667,-75.1806872222,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.960234166900605,-75.18068722157714
201000705, ,2010,1,10,1,249,2,3,1,0,5,1, , ,0,0,0,N,N,3,2,1,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39 58:41.507,75 12:08.240,20100110,254, ,20100110,251,39.9781963889,-75.2022888889,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.97819638885628,-75.20228888862003
201000766, ,2010,1,2,7,1704,17,3,1,0,5,1, , ,0,0,0,N,N,4,3,0,0,0,0,0,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40 00:10.167,75 11:40.038,20100102,1709, ,20100102,1707,40.0028241667,-75.194455,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.0028241667259,-75.19445500025037
201000780, ,2010,1,9,7,1542,15,1,1,0,1,1, , ,6,4,2,N,N,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39 56:36.891,75 11:33.166,20100109,1546, ,20100109,1543,39.9435808333,-75.1925461111,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,39.94358083258874,-75.19254611114675
201000780, ,2010,1,11,2,1420,14,1,1,0,1,1, , ,0,0,0,N,N,3,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39 53:23.449,75 14:23.704,20100111,1421, ,20100111,1421,39.8898469444,-75.2399177778,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.88984694403205,-75.23991777811584
201000780, ,2010,1,12,3,747,7,1,1,0,1,1, , ,0,0,0,N,N,8,3,1,0,0,1,0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39 59:57.102,75 11:43.787,20100112,753, ,20100112,752,39.999195,-75.1954963889,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.99919500005516,-75.19549638905079
201000800, ,2010,1,12,3,1857,18,3,1,0,7,2, , ,0,0,0,N,N,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 01:37.945,75 01:30.288,20100112,1953, ,20100112,1859,40.0272069444,-75.02508,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.027206943833136,-75.02508000016356
201000800, ,2010,1,12,3,2230,22,3,1,0,5,1, , ,0,0,0,N,N,2,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,39 53:08.063,75 14:35.667,20100112,2246, ,20100112,2235,39.8855730556,-75.2432408333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.88557305586677,-75.24324083308153
201000813, ,2010,1,12,3,1613,16,1,1,0,1,1, , ,0,0,0,N,N,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39 56:41.755,75 11:27.568,20100112,1627, ,20100112,1614,39.9449319444,-75.1909911111,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,39.944931944036036,-75.19099111093523
201000813, ,2010,1,13,4,703,7,5,1,0,5,1, , ,0,0,0,N,N,3,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,39 59:45.842,75 11:50.111,20100113,709, ,20100113,707,39.9960672222,-75.1972530556,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.99606722193949,-75.19725305650482
201000813, ,2010,1,13,4,1948,19,2,1,0,4,1, , ,0,0,0,N,N,5,2,2,0,0,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40 03:11.875,74 59:10.648,20100113,2000, ,20100113,1950,40.0532986111,-74.9862911111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.05329861131539,-74.98629111093518
201000813, ,2010,1,13,4,2047,20,3,1,0,4,1, , ,0,0,0,N,N,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 02:30.718,75 00:14.135,20100113,2058, ,20100113,2050,40.0418661111,-75.0039263889,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,40.04186611124573,-75.00392638941442
201000814, ,2010,1,13,4,2209,22,3,1,0,7,3, , ,0,0,0,N,N,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39 54:00.752,75 09:32.417,20100113,2220, ,20100113,2209,39.9002088889,-75.1590047222,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,39.90020888926766,-75.15900472204797
